id,met_001,met_002,met_003,met_004,met_005,met_006,met_007,met_008,met_009,met_010,met_011,met_012,met_013,met_014,met_015,met_016,met_017,met_018,met_019,met_020,met_021,met_022,met_023,met_024,met_025,met_026,met_027,met_028,met_029,met_030,met_031,met_032,met_033,met_034,met_035,met_036,met_037,met_038,met_039,met_040,met_041,met_042,met_043,met_044,met_045,met_046,met_047,met_048,met_049,met_050,met_051,met_052,met_053,met_054,met_055,met_056,met_057,met_058,met_059,met_060,met_061,met_062,met_063,met_064,met_065,met_066,met_067,met_068,met_069,met_070,met_071,met_072,met_073,met_074,met_075,met_076,met_077,met_078,met_079,met_080,met_081,met_082,met_083,met_084,met_085,met_086,met_087,met_088,met_089,met_090,met_091,met_092,met_093,met_094,met_095,met_096,met_097,met_098,met_099,met_100,met_101,met_102,met_103,met_104,met_105,met_106,met_107,met_108,met_109,met_110,met_111,met_112,met_113,met_114,met_115,met_116,met_117,met_118,met_119,met_120,met_121,met_122,met_123,met_124,met_125,met_126,met_127,met_128,met_129,met_130,met_131,met_132,met_133,met_134,met_135,met_136,met_137,met_138,met_139,met_140,met_141,met_142,met_143,met_144,met_145,met_146,met_147,met_148,met_149,met_150,met_151,met_152,met_153,met_154,met_155,met_156,met_157,met_158,met_159,met_160,met_161,met_162,met_163,met_164,met_165,met_166,met_167,met_168,met_169,met_170,met_171,met_172,met_173,met_174,met_175,met_176,met_177,met_178,met_179,met_180,met_181,met_182,met_183,met_184,met_185,met_186,met_187,met_188,met_189,met_190,met_191,met_192,met_193,met_194,met_195,met_196,met_197,met_198,met_199,met_200
P0569,5.856621591,1.230790971,1.552263298,2.517166229,2.161111411,2.629367568,2.966181828,,2.422033789,7.584677023,2.0296408,1.626763425,2.217130624,1.311509306,0.836928687,1.173548059,1.276483199,1.742553577,1.545686048,0.876333562,0.476753171,2.1372098,1.350321376,0.290065293,,0.885724228,1.896533378,0.420302189,1.906108498,0.411830481,0.534693253,1.577005595,0.896778857,1.224904013,0.575125866,0.906970576,1.295698888,2.600688812,0.488176198,0.675681893,0.911031345,,0.775621484,0.723942217,0.340342009,2.640014497,1.717514413,0.681484408,0.349084954,1.024764035,1.100738138,,1.501081957,1.786974037,2.318906252,1.932706905,1.584844592,,1.597345946,2.215165762,0.930752861,0.90913073,1.206308557,1.071210674,0.961867427,0.563110474,0.638578543,2.250915064,5.205543423,2.292032342,1.480642134,1.10096058,1.318695165,1.797161749,0.42522274,0.992953615,1.30867179,,1.360566492,1.178237489,0.912356234,2.087004917,0.942829196,0.594485179,0.537965148,0.284524414,,0.649496001,0.5628081,0.653795768,0.997804018,1.050011452,0.896100054,0.774504469,0.686375694,1.784773279,0.649564959,0.277871526,1.795519798,1.494169226,0.390077606,0.7586992,2.394124699,0.918145534,0.293305883,0.369314409,1.192933982,1.426909276,0.65914914,1.060303124,0.522435603,1.622987441,,0.45706555,0.409576163,0.47567153,1.82750624,0.989964071,0.416106755,0.467682562,,2.172701678,2.020377035,2.225116008,0.406794532,4.580584218,1.017185578,0.809596853,6.220418398,1.583881781,0.632252683,4.816524407,3.423364363,1.033148909,3.823912029,1.091033192,3.09087376,0.605022719,2.518279515,1.808982986,1.820919153,0.948561991,1.280202494,2.943136697,0.529144317,2.851329705,0.483985104,2.789363709,,0.538200296,2.913243202,1.459422563,1.113102128,1.351791056,2.330015017,2.178555084,1.137709257,1.023556749,1.445054931,0.797705599,1.684096189,2.011050882,0.321908533,0.61675703,0.742178749,,1.52957306,0.95923562,0.930200911,0.839653631,0.27901326,1.139309004,0.412705008,0.691908396,0.68738448,0.73968932,1.082008546,0.402880439,0.315593787,2.515437999,0.320183308,1.384967485,1.011043524,0.489895317,1.392367336,0.38924916,1.147062997,1.169174314,0.590184111,1.842703694,0.81817118,0.52736039,,0.295992267,1.335669653,0.328907989,1.298255934,0.820025684,,0.980461493
P0570,,1.463602504,0.879549692,3.616749794,0.487051496,0.941563867,0.755412394,4.29335604,0.839330413,1.122554214,1.62774104,,1.011440728,,5.692422911,0.268509125,,0.959388395,0.885455214,0.522912459,0.358594949,0.294270274,1.272246066,0.606050887,0.507592917,0.406122921,,0.494759401,0.535768858,1.619478117,,0.410615908,,0.428508484,0.848730332,0.367318571,0.817531741,0.986092089,0.556719216,1.669286288,3.977362673,2.028477953,1.115251794,,0.488349055,1.033815212,0.727801402,1.673609399,1.10562284,1.130034973,2.174086254,1.162544778,1.839428253,1.828555873,1.648468895,0.467089527,,1.001362772,0.562870484,1.343138561,2.585291603,1.335334561,0.537102939,1.565779791,0.500940687,0.542621511,0.91661452,0.35747714,0.901597534,,2.8141316,1.595175881,0.667055015,0.676112516,0.587546912,0.647328827,1.83587038,0.787796746,1.624526756,2.954957007,0.696252359,0.396605865,0.39390742,0.69810178,,0.543944498,0.296191766,0.607253789,,1.025753793,0.531047332,0.193757459,0.162321651,0.230421596,1.347999813,,0.482399138,0.472321307,0.480701284,0.291721593,0.405562765,1.033658419,0.385096779,1.015125974,,0.891473924,2.086018237,0.750808642,0.341907913,0.43401877,0.44115393,2.767297266,0.340785518,0.995400477,1.525615907,0.74939726,0.445784086,0.407249488,0.831762102,0.874791223,0.270242357,0.984163462,1.050260316,1.341608454,1.296661565,,0.905565631,0.78930464,1.501030316,0.480023408,2.321879025,,1.100289341,1.116705162,1.103483199,0.777294707,0.75637348,0.754686723,1.061698114,0.635138128,0.506432657,,,0.25556069,1.400999942,0.698386242,0.921384688,0.308803662,1.28972818,0.349504935,0.734757651,0.477491334,,0.440222959,1.486077141,0.581799434,1.244749281,0.791609258,1.723848199,0.516320155,0.724984541,1.017113426,,1.376839812,0.95360166,2.046548696,1.064186454,0.823960866,1.65265198,1.458625191,1.241484911,1.192834772,0.903225677,1.541051658,0.555113132,2.966067747,0.832824072,1.027879384,1.745367318,0.692855226,3.013059078,2.073167295,1.033177498,0.7261877,0.714719425,0.727655604,0.665769581,0.990048337,1.003984435,1.55509447,0.915932326,0.473441424,1.003515908,,1.36878776,1.497700614,1.303138764,0.856695369,1.821475668,
P0571,3.628413452,5.552002474,4.772109673,8.045057422,1.699055754,4.92618696,,3.488142697,1.125942311,2.018736337,,5.118489607,4.305914073,3.452962524,4.405318967,0.728607476,3.408770279,1.036566655,0.604318996,1.022980676,0.733264046,1.20703893,0.335246692,0.515697295,,0.493572654,2.782828683,3.417912306,1.351634112,0.865426247,,0.863666689,1.404400912,2.906107724,0.534380689,2.362916051,2.257776964,0.999550207,0.865083045,0.237475465,0.207414696,0.208431845,0.512782426,0.336699605,0.231709756,0.296585085,,1.357354828,,0.308782757,0.11259897,0.162095329,0.677786981,0.292361386,0.285280989,0.275851356,0.325625107,0.17843659,,0.560520207,0.078898851,0.343860348,0.163485804,0.284606223,,0.357390928,,0.273069394,0.227601137,0.354781758,0.810844457,0.408152255,0.178553985,0.501056817,0.421012084,0.519191705,0.141385431,0.492880346,0.619615639,0.079143455,0.898158263,0.51313362,1.075570875,1.339532121,0.483183596,0.883427569,0.387746865,,0.443557157,2.514232211,1.183196924,1.229260726,1.0413259,0.510562189,1.392806797,0.80954032,0.597454015,1.286187133,0.499682628,0.74944823,1.31023285,1.837737904,1.630478412,1.663107751,0.385528458,0.829185936,,1.637404127,1.244016611,0.952453576,1.875060587,0.74852117,,0.714102296,2.777462536,0.916748633,0.839658851,0.698951609,1.095362316,2.679169996,,1.619325778,1.076887233,1.145136722,0.274381847,1.213028308,1.282820818,0.725079633,0.523656698,0.445911601,0.934118261,2.659194567,1.939755273,0.877507655,0.191577401,1.233902737,0.245993949,1.656413632,1.887762607,0.852986058,1.802584345,3.193924466,,0.489633185,0.596101624,0.929625589,1.882953811,0.36373072,1.768856233,0.909462522,1.830634641,1.881101422,1.254613703,1.657716245,0.570667049,4.670559498,0.193016395,0.495205448,,0.78875927,0.763964353,1.327847398,1.870903065,1.054557927,0.418134247,0.980732824,0.591435068,1.643479606,0.923695776,0.752714444,1.274260321,3.108642535,1.957580702,0.909291197,0.873796261,1.023883328,,1.460133094,1.551174948,1.535946897,0.744708633,1.14817912,1.315028226,2.172641568,,2.273903212,,0.421167923,1.55611155,3.066730534,1.939524877,0.808441231,1.0243667,1.612869882,1.39107341,2.802309347,2.850928522,0.572243553,1.822382879,1.681258718
P0572,4.818142587,4.29233626,2.373697573,2.673810052,7.546875368,1.670859328,1.006325683,2.98903325,3.270836876,2.364150831,2.1901889,3.328129289,2.378263991,5.133723976,3.156961376,2.719197197,1.211480701,0.449451327,0.929360366,1.777713375,5.452459676,1.303181156,1.026050792,1.444003052,0.753429057,0.587718065,0.924702794,1.337393284,2.016617984,2.283654571,0.887458728,1.646484265,0.522419558,1.733579334,0.857751979,,0.981901725,1.054633717,1.857676515,0.453241592,1.036156756,,1.554689471,2.478029259,,,2.668069326,2.605106286,,0.733211153,0.648769717,0.765033652,1.635759389,0.503324939,0.808427762,6.134873472,0.921759383,,0.916642749,1.043985716,1.423117674,0.711604123,0.740055062,,1.721117673,,0.51448946,1.036569551,1.827089953,0.930472392,0.466249054,0.518913804,0.790295046,3.160564216,2.367540325,1.623982927,,2.137389938,1.60332692,0.851223555,3.581754224,0.572134476,0.873986165,0.647119091,,0.558303849,0.288493643,0.255348791,1.890694796,1.264475961,,,0.770529136,0.964161778,0.878753265,0.262595605,2.395929475,1.09454227,0.528219698,1.044965293,0.458904452,1.430938566,0.755644323,0.389995468,0.558275551,1.927338746,,0.372527983,1.335797243,0.76763083,0.821007516,0.593448442,,,0.583814737,0.665158221,0.81434801,0.434865511,0.611665184,0.574811906,1.379888287,6.31867956,2.183236943,1.761383388,1.78818147,2.334535455,2.863401876,5.35059227,3.508054956,0.797166819,2.998579465,2.111285602,1.2880579,3.088736018,1.884763711,1.150573816,1.678010737,1.718935814,2.360077344,1.434902149,2.118853869,4.73454344,1.621600021,,2.800337558,1.09113228,2.574711589,2.147307622,4.808718068,1.178635072,4.02587369,4.422609715,1.415539062,2.466534245,5.765828916,1.609781752,1.349174003,1.381494846,3.373124937,6.111832044,1.786531639,0.361380568,2.472820526,2.062346696,0.593570691,3.28684941,1.337484367,1.967348677,2.952489896,,1.080691888,1.982714902,1.27548868,2.012678041,0.969501184,2.976413931,1.583319179,2.138625348,1.008684656,2.281158133,2.492203129,2.104746045,1.139222857,,1.123894348,1.326037478,1.377058789,1.444775663,1.826519298,2.287868388,,1.041267265,0.971661597,0.455012442,1.10928582,1.296912925,2.736868866,2.431507349,7.235123535,3.557894082
P0573,4.467901056,1.445108865,2.517792113,2.460265787,3.103083667,3.113857327,1.9471392,3.662319023,3.733136048,8.490921429,2.417400657,2.158483972,3.278316589,1.174089851,1.404018837,0.76712539,0.866969951,1.002308593,1.924097234,1.550776546,4.874093589,1.036305027,4.59603861,2.579418549,5.407652433,1.063209085,1.301381703,1.077765498,,,1.59376485,0.213130343,1.825408441,0.374079306,0.877299733,0.550853721,2.325659297,,5.604691642,0.869155451,0.882402966,0.460208397,0.43016159,0.582537817,1.231489854,0.225265225,0.618230917,0.358367266,0.397716741,1.485740493,1.01741345,0.690335495,1.255848622,1.091854389,,0.493066672,0.947065399,1.057378916,0.408248213,3.428546456,0.310719276,,0.29331223,0.513201965,0.650363423,1.498164727,,0.684569645,1.718397661,,0.327812089,,0.648762183,0.684616955,0.399531696,0.590120805,0.946226138,0.338953576,1.61223924,0.639904182,0.802977046,0.552615642,1.863908058,0.786605532,1.973622478,0.884368339,0.770515052,1.363891776,2.32011208,1.000552812,1.105892419,1.249831834,0.791991878,0.545356122,0.53610695,0.91739044,0.523392777,1.457831501,1.082545227,2.502233398,1.529422299,0.446032003,1.015705977,0.65822359,2.623496222,1.305378288,0.679441725,0.487020621,1.215495758,0.272476572,0.454565552,0.443254599,,1.065071927,0.385217482,0.225538068,0.509821012,0.788391384,0.51910779,0.316332142,1.058059274,0.298542187,0.48042823,0.664719924,1.208867939,,1.383979164,0.907197628,1.678777257,0.44167463,0.661443363,0.387297487,0.282494708,1.473842066,1.382116587,0.559923688,1.318085293,0.532545434,0.294886061,0.422048967,0.230866058,0.466907297,0.677199993,0.401420346,0.793455916,,0.544486978,1.218977527,0.668116256,0.648174313,0.792475479,0.70579919,0.705097098,,0.703898003,0.347968,0.506927135,0.354305558,0.905127314,0.614315747,1.577892275,1.565126488,2.243971849,8.750734082,5.231569114,0.83154939,2.6207088,3.09497695,4.442863184,1.399914145,2.006299358,0.660776001,4.075018549,1.406625419,1.358758394,,1.312829509,0.741766155,1.17008549,1.981437354,1.204859176,0.681698745,2.372835202,1.909069915,3.788685841,,1.875549923,1.339657696,2.007130368,,1.079939941,2.270809187,1.416458494,1.545674013,0.759194024,1.140967344,,1.062489161,1.742573752,1.447752189
P0574,1.718967565,11.13945823,3.406574366,10.20472816,,1.935861399,3.876992312,2.352528952,1.89555741,2.834412751,4.067372344,6.252302359,2.673765448,2.637534977,1.510097779,1.06212555,1.658096681,0.642843417,,2.170138166,1.444216684,0.811541405,0.428693734,1.17678592,1.149887233,1.000477074,2.188118571,0.763622942,3.44191531,3.543472153,1.637015025,5.581647386,,2.099483171,1.993495297,3.051871849,3.569824844,1.150042195,1.26777022,2.196827138,0.463740952,1.156577311,0.270262591,0.571181902,1.649229079,,1.238858674,0.890714807,1.220195232,0.529632838,0.681802816,1.446827954,0.66148287,0.407869487,2.187825196,1.077397503,0.608718769,2.179929881,1.11472985,0.594726123,0.616841746,,,1.248096265,0.693006004,1.481431034,0.948453411,0.55945603,0.763081528,1.503077695,0.685385263,0.885690741,0.722737499,0.784307333,1.167237559,1.464114575,,1.208342182,2.449757978,2.252800103,1.810065943,3.238585574,1.976907877,1.823829626,4.143410941,2.63610617,0.986313851,3.101359489,1.052388372,,1.876734927,0.891688306,3.436223995,2.527125325,3.42054316,2.429745106,2.62978158,0.748031802,1.544573278,0.992264529,1.623964789,0.958691148,2.127939794,1.719099544,0.780591381,,1.681293987,1.474927944,0.725663482,1.061385328,0.6797465,1.790937417,2.555009394,3.959875377,5.741907767,1.657869321,3.686261023,1.078846785,2.506196791,1.422884036,0.53805759,3.019852346,1.749736386,1.65031288,0.981502747,0.828884596,0.880727286,1.531485676,0.599706241,2.491378998,2.112932503,0.582731409,0.877214056,1.836675577,,1.063234878,3.190776929,0.609242987,0.747769154,1.510036575,0.943546837,0.996416658,2.86155969,,0.795716692,1.442298609,0.766484828,0.933359159,1.337067372,1.543636638,0.712903753,0.581692552,0.775194002,0.594920261,,1.526190865,1.305187681,,1.248950326,0.677218431,0.656664013,1.335519195,0.443090733,0.580562734,0.985574943,1.836070454,0.631708649,1.060079288,0.589490817,0.706161459,0.370228455,0.830467182,,0.641574525,2.421109745,2.144934835,0.672151432,1.919912413,0.707816942,1.051561419,0.916086968,1.351117977,,1.849373647,0.875109893,1.515363059,0.54251276,2.582535909,,0.43755585,1.677830485,0.782323934,,0.39493485,0.967461939,0.507344279,0.753505733,0.542248164,1.134710665,0.770320506
P0575,4.56587849,,3.813609891,5.722519479,10.5257888,1.150559424,5.997440493,1.099999449,6.386974829,1.549963117,2.450310443,2.416110214,1.860291068,8.833094201,0.872406753,2.47254099,2.686068346,0.957081718,3.004147649,1.52281026,0.9207674,1.530446228,0.588391855,1.767835621,2.006419334,0.782931898,3.711382032,0.633961467,0.819349843,0.887294264,1.188744845,1.613284871,0.668630264,1.23757159,1.784407429,1.378952492,1.714377549,1.865743414,1.663706228,1.055814222,1.337112805,0.918195563,1.210831876,1.003276251,1.043575206,1.105400436,0.250347883,0.810250808,0.508569096,1.185330377,,,0.471773724,0.201822895,0.75624906,0.264810599,,,0.989370232,0.447284723,0.486881341,0.51653405,0.630921247,0.674249038,0.907101157,0.850578126,0.901203426,0.623638801,0.459190217,0.395727725,1.620375146,1.17544406,0.509529876,0.468215798,1.021258173,0.34663753,,0.533731305,0.524482186,,0.789404447,1.057247159,1.171071211,1.439306299,,0.509020741,0.636648194,0.532449879,0.857535803,,1.261226518,0.444392797,0.41205282,0.174983945,0.596344554,0.977177527,,0.725889328,1.002935044,0.859397993,0.825847777,0.524542187,0.234423722,0.837734478,1.54077245,,0.572597107,0.951833962,0.329706437,0.650982667,0.729000418,0.401376324,,0.660090667,0.553521917,0.37752565,1.015913619,0.26776167,1.241927583,1.569292532,1.607173934,,1.163699399,1.405617234,0.759682582,1.231498429,,0.622331954,1.682500508,0.981451469,0.83610754,,1.736827519,1.377563057,1.878729422,1.32835836,1.489243577,0.561509143,5.290354669,1.035176002,1.985412686,1.757597546,1.600045846,1.419272154,0.67318922,,1.095920918,2.110069188,0.342941399,0.50556788,0.401158248,1.341388755,0.679832257,0.906868614,1.403145773,0.924761586,1.411041464,1.214645519,1.72616038,2.351755373,0.754019101,1.942452282,0.792312283,1.605767185,1.452912858,0.777635361,0.794081969,1.633484898,0.866711991,1.426008867,0.711055374,1.238280493,1.096100127,0.537902316,0.56656804,1.786523255,1.028702935,0.664847483,1.954129037,0.90747818,0.914113535,0.842430449,0.427676044,1.913350649,1.385502165,1.35235322,3.508381555,3.331452886,1.098855309,2.468527197,1.201469409,2.795264151,2.340210807,2.066564868,1.594344067,2.98817749,,,2.848841428,1.203787084
P0576,12.74792877,9.66881399,19.76560242,5.81891178,7.835487021,7.895757288,5.417956411,10.50859639,6.411858248,9.288027823,14.86726705,20.80106109,4.336163762,10.79636827,5.36171749,2.767614726,4.679265306,4.327497856,3.331766701,4.793755784,9.571204543,2.304675608,,17.12681087,2.143880542,2.976766098,3.714422305,4.908120693,3.000950695,5.555958483,3.167829864,2.994010921,4.239121894,4.734351468,3.982971626,2.117510884,1.993517297,,3.020184436,10.71052343,0.701158435,0.68148542,,0.890939011,0.851511603,1.454720499,1.225715131,0.855981379,0.375371884,0.805443686,0.870543111,1.147118936,0.98017726,0.826265773,1.305027243,0.499108017,2.391784471,0.564993553,0.931994045,0.385852476,1.141698484,0.727686421,0.420541837,0.226952278,0.327383458,2.221092373,0.551630388,0.533746826,0.565817852,0.583076333,0.815153911,0.588912238,0.555987627,0.838882785,0.216748955,0.535384432,0.628629529,0.517895877,0.623306392,0.369196232,0.449209603,0.374260747,0.170911133,0.458747762,0.640330756,0.494076626,0.81434277,0.404103848,0.588425227,0.37020144,0.720628058,0.467545987,0.833716746,0.472538234,,1.407856186,0.249241078,0.735193145,0.45534669,1.086157713,1.639357589,,,0.646416169,0.357496408,0.274798318,0.585054508,1.271742013,0.816970135,3.328009348,0.278212034,0.228588473,0.206682145,0.255456291,0.898231326,0.212006553,1.145053193,0.501780848,0.558333824,0.324830037,6.810496223,2.566742035,20.01780297,1.615646225,3.42590856,3.501486072,3.168749044,,5.609889763,3.693848776,3.195788938,5.342105828,4.329446653,,2.955684314,7.341293654,3.105658221,6.069799096,15.66821264,3.874758036,7.605433513,3.214596273,3.449930741,2.065645912,2.09649636,0.940664576,1.667567125,2.043751916,4.297721132,7.072819676,5.257510641,4.406241311,8.938975971,,2.804571602,0.909829296,6.247652642,1.576524717,11.45004844,4.336137527,0.380733043,3.636540456,1.728597192,6.732649227,2.813425877,,1.473032427,2.653716592,2.310258672,0.853234325,1.954534079,0.904929138,2.959417947,2.134294919,4.459888338,1.203178436,1.880870736,1.610101432,1.97278307,1.686905782,1.544893796,1.083317599,9.233407269,1.050685645,0.877978086,1.877401869,1.558566081,0.709743612,1.327252181,4.207357636,1.590263255,2.563716177,0.914307494,2.897900484,4.293577638,2.137139837,2.010153659,1.490221384,2.657663249,1.407412462
P0577,3.826869266,1.225522011,3.268483998,1.241558802,2.87834186,1.003364171,3.242022893,1.61156906,0.675506973,2.371571082,1.387657041,3.476389412,2.413711744,2.291131397,0.507000348,0.66859033,0.548461842,1.890635991,,0.922682425,0.866477677,,2.498851552,1.24153247,2.362145126,0.632554531,1.550045131,0.550622593,0.893371553,0.664243715,0.654582291,0.786612852,0.431111213,1.026160425,0.718144498,0.985261393,1.783549369,1.295857053,1.686334299,0.266431706,0.965654152,1.308907251,2.446272364,1.080206787,5.940511735,2.263409905,1.247771698,1.078060247,2.573637967,1.527601959,0.559594914,1.328241491,0.972115628,1.430730472,1.697644042,2.810040876,3.030186414,2.223568634,1.008604591,1.495273603,1.353155738,1.053047358,1.185572119,2.713014569,1.576768772,1.564916199,2.316313714,0.53630987,1.386174505,0.6354066,3.372791818,1.04248284,0.317158902,1.786948735,0.625324409,3.198237808,,2.353494865,1.294165168,0.915718896,0.67021166,1.048604422,2.796452618,,0.556551638,0.591764679,1.141624439,1.534087023,0.808121217,0.929950336,1.189151572,1.661051158,2.798143293,0.790350626,1.20376122,2.926841765,0.435676911,1.308509439,0.887253739,1.223915458,2.208376595,1.296622922,,2.859686357,5.074230986,2.360440616,0.719063607,3.95917685,0.977231341,0.858908177,2.634992807,1.368784242,2.797445922,,0.606399008,1.269100749,0.731450034,2.568619204,1.376030986,1.165399158,0.937646263,2.49204433,1.26680285,1.343805175,,1.590861566,1.061628847,0.817660053,0.418040575,0.583138756,0.846359089,0.880472338,1.200337229,2.281463594,0.494954194,0.922054704,0.391446279,0.760579747,0.550728507,2.156625262,0.604332862,0.753658614,0.817479032,1.387624081,0.909989906,0.516161772,0.449367211,3.012700841,2.058294456,2.372906062,1.566758945,1.313563513,1.827512868,2.392844821,0.747422202,0.809338983,1.741768725,0.336529109,1.636731394,1.553429237,0.274932468,0.679266837,0.59080214,3.280981618,0.437659727,0.760006392,0.781632795,,0.449029131,1.010826323,0.484904526,0.845606879,0.385669227,0.289436686,1.428009833,0.75769013,0.873448711,0.358210376,0.806715561,0.603399301,,0.392855637,0.397683489,1.28302863,0.493499118,0.966545822,1.046413337,0.571291933,0.384504478,0.274917653,0.429229298,1.49035136,0.519370753,0.843221825,0.76940694,,0.794119092,0.389839314,0.230138516,0.499481751
P0578,1.775140734,2.408837021,5.618226508,2.569913341,1.697758282,,4.568402778,2.456483798,2.317870527,5.242419562,,5.169939855,1.580120925,,2.83164622,0.785064392,1.617081062,1.051722642,1.337134445,1.856008834,0.760037089,1.557825747,1.324839325,,,1.541797854,3.447553581,0.748166235,1.116344311,1.780075492,2.647583276,1.952660454,1.312430372,0.771654094,0.894702272,2.379119042,0.972478583,1.546231031,5.438929529,2.926702626,1.176914405,2.154276032,3.205918185,1.641931874,3.030870199,1.04171792,0.693017441,0.758409093,0.864015119,0.844823079,1.354630099,1.292051817,2.168566295,1.945408694,0.976748357,1.499453911,0.579929574,2.168263847,0.931231785,2.124661922,,0.38561072,0.819888867,1.821296936,0.77317069,0.844969634,,2.544422985,1.594920257,0.71336612,2.405431235,3.062965467,1.073739468,0.323931001,2.261754742,0.830701174,2.084766441,1.252112124,0.809985608,1.495377844,0.977989706,0.702730946,0.582352157,1.085150134,1.172355886,0.656587834,0.660930617,1.924590146,0.684411189,1.38031725,1.087207879,0.632384467,0.945064082,2.715559022,1.370515807,0.650416832,,1.215588889,6.80817538,1.090893421,0.985050863,0.794149395,,2.038152297,1.51889505,0.655265307,1.020403897,2.923748398,1.636407706,1.312690959,0.50418885,2.346245021,0.900924472,0.960769918,1.53547555,0.916705402,1.514729761,1.17365093,1.095455951,1.588583075,0.832276575,0.301748087,0.387162529,0.595490211,0.418281793,0.484651151,0.28009582,0.616439078,0.28317751,0.167690041,0.313026591,0.380799359,,0.162093621,0.224188312,,0.421449258,0.72722781,0.74409786,0.451911156,0.204564261,0.543274594,,,0.666262794,0.218746118,0.643923507,0.533008604,1.01750711,,0.377394035,1.12811863,0.5806426,0.18418668,0.54657667,0.500732998,0.160413894,0.524770023,,0.208402542,1.161319603,0.228731748,0.861039864,1.06086966,0.67581639,0.773490206,,0.380957563,0.490054656,1.063632011,0.242039932,0.398420078,0.565600424,0.742946241,0.265006863,0.538851536,0.850173736,0.290204827,0.527477195,0.274338747,0.481067761,0.783492611,0.555430348,0.293906389,0.682208332,,0.286829263,0.416005043,0.566515352,0.278174103,0.893904118,0.945888859,0.650308883,0.173077465,,0.531922751,1.085784393,0.636423377,1.156641205,0.772169876
